adm1_name,adm2_name,mkt_name,price_date,beans,eggs,fish,maize_fao,sorghum_fao,yam,rice,millet,onions,milk,meat_beef,meat_goat
Yobe,Gulani,Gulani (Tettaba),2024-02-01,2563.64,3854.55,507.91,,,2545.45,4500.0,1300.0,200.0,2781.82,3181.82,3500.0
Yobe,Gulani,Gulani (Tettaba),2024-03-01,2582.35,3435.29,392.35,,,2882.35,4500.0,1382.35,158.82,3017.65,3294.12,3500.0
Yobe,Gulani,Gulani (Tettaba),2024-04-01,2700.0,3300.0,417.0,,,3000.0,4600.0,1400.0,500.0,2800.0,3000.0,3000.0
Yobe,Gulani,Gulani (Tettaba),2024-05-01,3306.45,3674.19,435.74,,,3322.58,4516.13,1570.97,387.1,2854.84,3193.55,3500.0
Yobe,Gulani,Gulani (Tettaba),2024-06-01,5156.25,4500.0,599.0,,,5000.0,4500.0,2031.25,281.25,3306.25,3500.0,4000.0
Yobe,Gulani,Gulani (Tettaba),2024-07-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2024-08-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2024-09-01,7000.0,6000.0,417.0,,,2000.0,,1600.0,200.0,3000.0,3000.0,2500.0
Yobe,Gulani,Gulani (Tettaba),2024-10-01,5060.0,5720.0,833.0,,,3876.0,,1300.0,244.0,3720.0,4500.0,5000.0
Yobe,Gulani,Gulani (Tettaba),2024-11-01,4500.0,6000.0,833.0,,,2000.0,,1300.0,300.0,4000.0,4500.0,5000.0
Yobe,Gulani,Gulani (Tettaba),2024-12-01,2791.3,6000.0,1250.0,,,2591.3,,1600.0,439.13,4000.0,4500.0,5000.0
Yobe,Gulani,Gulani (Tettaba),2025-01-01,2646.15,6000.0,1250.0,,,2500.0,,1400.0,500.0,4000.0,4500.0,5000.0
Yobe,Gulani,Gulani (Tettaba),2025-02-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2025-03-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2025-04-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2025-05-01,2570.0,7500.0,1000.0,,,2675.0,,1330.0,400.0,4740.0,4000.0,3350.0
Yobe,Gulani,Gulani (Tettaba),2025-06-01,2500.0,7500.0,1437.5,,,2062.5,,1312.5,400.0,4600.0,4875.0,3875.0
Yobe,Gulani,Gulani (Tettaba),2025-07-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2025-08-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2025-09-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2025-10-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2025-11-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2025-12-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2026-01-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2026-02-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2026-03-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2026-04-01,,,,,,,,,,,,
Yobe,Gulani,Gulani (Tettaba),2026-05-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-01-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-02-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-03-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-04-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-05-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-06-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-07-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-08-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-09-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-10-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-11-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2024-12-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-01-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-02-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-03-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-04-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-05-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-06-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-07-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-08-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-09-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-10-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-11-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2025-12-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2026-01-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2026-02-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2026-03-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2026-04-01,,,,,,,,,,,,
Kebbi,Gwandu,Gwandu,2026-05-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2024-01-01,2350.0,4833.33,666.67,,,1475.0,4366.67,1466.67,466.67,3066.67,4666.67,5000.0
Borno,Gwoza,Gwoza Central,2024-02-01,2250.0,3500.0,850.0,,,1650.0,3300.0,1425.0,200.0,3000.0,4000.0,4000.0
Borno,Gwoza,Gwoza Central,2024-03-01,3000.0,1950.0,1000.0,,,1625.0,5550.0,1850.0,175.0,3250.0,4000.0,4000.0
Borno,Gwoza,Gwoza Central,2024-04-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2024-05-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2024-06-01,4650.0,4050.0,2000.0,,,1000.0,4150.0,,250.0,4000.0,3000.0,3750.0
Borno,Gwoza,Gwoza Central,2024-07-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2024-08-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2024-09-01,7666.67,5766.67,950.0,,,2733.33,6166.67,1900.0,433.33,3333.33,8000.0,6750.0
Borno,Gwoza,Gwoza Central,2024-10-01,2500.0,6600.0,400.0,,,3000.0,6500.0,1600.0,700.0,4000.0,6000.0,5500.0
Borno,Gwoza,Gwoza Central,2024-11-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2024-12-01,2922.22,7188.89,916.67,,,5888.89,6533.33,1966.67,861.11,3666.67,7444.44,6855.56
Borno,Gwoza,Gwoza Central,2025-01-01,3050.0,9000.0,1000.0,,,3250.0,7000.0,2250.0,750.0,4000.0,8250.0,10500.0
Borno,Gwoza,Gwoza Central,2025-02-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2025-03-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2025-04-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2025-05-01,2000.0,6000.0,1000.0,,,,,2000.0,300.0,4000.0,8166.67,8000.0
Borno,Gwoza,Gwoza Central,2025-06-01,2058.62,6000.0,990.8,,,1473.33,6000.0,1989.66,332.18,4000.0,7988.51,7982.76
Borno,Gwoza,Gwoza Central,2025-07-01,2182.26,6388.89,811.11,,,2500.0,5541.67,1245.16,483.87,4016.13,7298.39,7508.06
Borno,Gwoza,Gwoza Central,2025-08-01,2180.65,6000.0,1000.0,,,2500.0,5000.0,845.16,409.68,4096.77,7677.42,8677.42
Borno,Gwoza,Gwoza Central,2025-09-01,2075.0,6000.0,1125.0,,,2425.0,,812.5,400.0,4000.0,8000.0,9000.0
Borno,Gwoza,Gwoza Central,2025-10-01,2150.0,6000.0,1250.0,,,3000.0,,875.0,350.0,4000.0,9000.0,9000.0
Borno,Gwoza,Gwoza Central,2025-11-01,1500.0,6000.0,1312.5,,,3100.0,4000.0,850.0,300.0,3050.0,9250.0,9000.0
Borno,Gwoza,Gwoza Central,2025-12-01,1200.0,6000.0,1500.0,,,3200.0,4100.0,800.0,300.0,200.0,9000.0,9000.0
Borno,Gwoza,Gwoza Central,2026-01-01,1200.0,6000.0,1000.0,,,3000.0,,800.0,300.0,4000.0,8500.0,9000.0
Borno,Gwoza,Gwoza Central,2026-02-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2026-03-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2026-04-01,,,,,,,,,,,,
Borno,Gwoza,Gwoza Central,2026-05-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2024-01-01,,,,533.85,534.55,,,,,,,
Oyo,Ibadan North,Ibadan,2024-02-01,,,,691.3,679.4,,,,,,,
Oyo,Ibadan North,Ibadan,2024-03-01,,,,700.6,653.82,,,,,,,
Oyo,Ibadan North,Ibadan,2024-04-01,,,,700.6,641.0,,,,,,,
Oyo,Ibadan North,Ibadan,2024-05-01,,,,700.6,689.08,,,,,,,
Oyo,Ibadan North,Ibadan,2024-06-01,,,,891.7,884.58,,,,,,,
Oyo,Ibadan North,Ibadan,2024-07-01,,,,996.78,1075.7,,,,,,,
Oyo,Ibadan North,Ibadan,2024-08-01,,,,974.85,1059.6,,,,,,,
Oyo,Ibadan North,Ibadan,2024-09-01,,,,723.27,1059.6,,,,,,,
Oyo,Ibadan North,Ibadan,2024-10-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2024-11-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2024-12-01,,,,754.7,927.2,,,,,,,
Oyo,Ibadan North,Ibadan,2025-01-01,,,,754.7,897.4,,,,,,,
Oyo,Ibadan North,Ibadan,2025-02-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2025-03-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2025-04-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2025-05-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2025-06-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2025-07-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2025-08-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2025-09-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2025-10-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2025-11-01,,,,377.4,512.8,,,,,,,
Oyo,Ibadan North,Ibadan,2025-12-01,,,,377.4,512.8,,,,,,,
Oyo,Ibadan North,Ibadan,2026-01-01,,,,377.4,471.15,,,,,,,
Oyo,Ibadan North,Ibadan,2026-02-01,,,,377.4,448.7,,,,,,,
Oyo,Ibadan North,Ibadan,2026-03-01,,,,384.68,426.58,,,,,,,
Oyo,Ibadan North,Ibadan,2026-04-01,,,,,,,,,,,,
Oyo,Ibadan North,Ibadan,2026-05-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-01-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-02-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-03-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-04-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-05-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-06-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-07-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-08-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-09-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-10-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-11-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2024-12-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-01-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-02-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-03-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-04-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-05-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-06-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-07-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-08-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-09-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-10-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-11-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2025-12-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2026-01-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2026-02-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2026-03-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2026-04-01,,,,,,,,,,,,
Sokoto,Gada,Illela (CBM),2026-05-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-01-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-02-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-03-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-04-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-05-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-06-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-07-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-08-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-09-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-10-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-11-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2024-12-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-01-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-02-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-03-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-04-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-05-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-06-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-07-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-08-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-09-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-10-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-11-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2025-12-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2026-01-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2026-02-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2026-03-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2026-04-01,,,,,,,,,,,,
Yobe,Jakusko,Jakusko,2026-05-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-01-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-02-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-03-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-04-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-05-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-06-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-07-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-08-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-09-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-10-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-11-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2024-12-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-01-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-02-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-03-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-04-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-05-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-06-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-07-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-08-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-09-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-10-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2025-11-01,2175.0,6150.0,2000.0,,,2000.0,3225.0,1175.0,300.0,4000.0,6500.0,
Adamawa,Demsa,Jimeta Grain,2025-12-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2026-01-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2026-02-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2026-03-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2026-04-01,,,,,,,,,,,,
Adamawa,Demsa,Jimeta Grain,2026-05-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2024-01-01,,,,512.25,405.0,,,,,,,
Kano State (1),Kano,Kano,2024-02-01,,,,569.85,446.0,,,,,,,
Kano State (1),Kano,Kano,2024-03-01,,,,541.6,482.4,,,,,,,
Kano State (1),Kano,Kano,2024-04-01,,,,542.0,556.0,,,,,,,
Kano State (1),Kano,Kano,2024-05-01,,,,643.5,607.0,,,,,,,
Kano State (1),Kano,Kano,2024-06-01,,,,816.0,772.8,,,,,,,
Kano State (1),Kano,Kano,2024-07-01,,,,804.42,726.5,,,,,,,
Kano State (1),Kano,Kano,2024-08-01,,,,815.48,816.0,,,,,,,
Kano State (1),Kano,Kano,2024-09-01,,,,891.53,865.33,,,,,,,
Kano State (1),Kano,Kano,2024-10-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2024-11-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2024-12-01,,,,637.57,564.0,,,,,,,
Kano State (1),Kano,Kano,2025-01-01,,,,680.0,590.6,,,,,,,
Kano State (1),Kano,Kano,2025-02-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2025-03-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2025-04-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2025-05-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2025-06-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2025-07-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2025-08-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2025-09-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2025-10-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2025-11-01,,,,353.33,442.6,,,,,,,
Kano State (1),Kano,Kano,2025-12-01,,,,355.0,409.9,,,,,,,
Kano State (1),Kano,Kano,2026-01-01,,,,320.0,306.02,,,,,,,
Kano State (1),Kano,Kano,2026-02-01,,,,325.0,295.65,,,,,,,
Kano State (1),Kano,Kano,2026-03-01,,,,390.0,410.82,,,,,,,
Kano State (1),Kano,Kano,2026-04-01,,,,,,,,,,,,
Kano State (1),Kano,Kano,2026-05-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2024-01-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2024-02-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2024-03-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2024-04-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2024-05-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2024-06-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2024-07-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2024-08-01,4500.0,4800.0,500.0,,,4500.0,5400.0,2000.0,200.0,3600.0,5100.0,6000.0
Borno,Maiduguri,Kashuwan Shanu,2024-09-01,6434.38,5837.5,565.63,,,4250.0,6215.63,2262.5,443.75,3506.25,5662.5,5228.12
Borno,Maiduguri,Kashuwan Shanu,2024-10-01,5282.26,6000.0,580.65,,,4225.81,6141.94,2000.0,966.94,3500.0,5596.77,5959.68
Borno,Maiduguri,Kashuwan Shanu,2024-11-01,5000.0,6000.0,600.0,,,4000.0,6800.0,2000.0,950.0,3500.0,7000.0,7500.0
Borno,Maiduguri,Kashuwan Shanu,2024-12-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2025-01-01,3567.31,6000.0,800.0,,,3500.0,6500.0,2126.92,761.54,3500.0,7000.0,7634.62
Borno,Maiduguri,Kashuwan Shanu,2025-02-01,3285.71,6000.0,800.0,,,3500.0,6285.71,1564.29,550.0,3500.0,6910.71,7410.71
Borno,Maiduguri,Kashuwan Shanu,2025-03-01,2841.94,6000.0,800.0,,,3511.29,5645.16,1109.68,329.03,3500.0,5209.68,5766.13
Borno,Maiduguri,Kashuwan Shanu,2025-04-01,3000.0,6000.0,800.0,,,3500.0,5812.5,1262.5,218.75,3500.0,5312.5,5812.5
Borno,Maiduguri,Kashuwan Shanu,2025-05-01,3000.0,6000.0,800.0,,,3500.0,6000.0,1383.87,200.0,3500.0,5500.0,6000.0
Borno,Maiduguri,Kashuwan Shanu,2025-06-01,3000.0,6000.0,986.67,,,3500.0,5766.67,1406.67,293.33,3500.0,5733.33,6233.33
Borno,Maiduguri,Kashuwan Shanu,2025-07-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2025-08-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2025-09-01,2500.0,6000.0,1000.0,,,3000.0,,1000.0,178.12,3500.0,5000.0,5500.0
Borno,Maiduguri,Kashuwan Shanu,2025-10-01,2500.0,6000.0,1000.0,,,3000.0,,1000.0,200.0,3500.0,5276.32,5684.21
Borno,Maiduguri,Kashuwan Shanu,2025-11-01,2116.67,6000.0,1000.0,,,3000.0,,1150.0,200.0,3500.0,5000.0,5500.0
Borno,Maiduguri,Kashuwan Shanu,2025-12-01,2000.0,6000.0,1410.0,,,3175.0,,1200.0,235.0,1172.5,5000.0,5500.0
Borno,Maiduguri,Kashuwan Shanu,2026-01-01,2435.48,6000.0,1200.0,,,3000.0,,1219.35,256.45,3500.0,5000.0,5500.0
Borno,Maiduguri,Kashuwan Shanu,2026-02-01,2342.86,6000.0,1216.67,,,3000.0,,1304.76,261.9,3500.0,5166.67,5500.0
Borno,Maiduguri,Kashuwan Shanu,2026-03-01,2336.21,6482.76,1224.14,,,2939.66,,1187.93,300.0,3487.93,5120.69,5620.69
Borno,Maiduguri,Kashuwan Shanu,2026-04-01,,,,,,,,,,,,
Borno,Maiduguri,Kashuwan Shanu,2026-05-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-01-01,,,,476.75,474.35,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-02-01,,,,549.88,549.42,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-03-01,,,,589.54,581.6,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-04-01,,,,579.28,570.55,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-05-01,,,,662.88,657.3,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-06-01,,,,823.0,831.28,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-07-01,,,,843.55,808.92,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-08-01,,,,848.22,795.68,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-09-01,,,,642.87,825.6,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-10-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-11-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2024-12-01,,,,642.3,649.73,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-01-01,,,,658.5,721.77,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-02-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-03-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-04-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-05-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-06-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-07-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-08-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-09-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-10-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-11-01,,,,311.0,371.57,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2025-12-01,,,,274.88,320.02,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2026-01-01,,,,268.3,319.7,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2026-02-01,,,,285.2,335.15,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2026-03-01,,,,313.2,325.25,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2026-04-01,,,,,,,,,,,,
Zamfara,Kaura Namoda,Kaura Namoda,2026-05-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2024-01-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2024-02-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2024-03-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2024-04-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2024-05-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2024-06-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2024-07-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2024-08-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2024-09-01,8000.0,,500.0,,,1200.0,,2200.0,350.0,,5750.0,6250.0
Borno,Konduga,Konduga,2024-10-01,5681.82,6000.0,1200.0,,,1368.18,,2311.11,700.0,4500.0,5597.22,6019.44
Borno,Konduga,Konduga,2024-11-01,5234.78,7062.5,720.0,,,1318.75,4600.0,2052.17,335.0,200.0,5782.61,6267.39
Borno,Konduga,Konduga,2024-12-01,4970.45,6100.0,1046.67,,,1825.0,4733.33,2056.82,395.45,4000.0,5156.82,6738.64
Borno,Konduga,Konduga,2025-01-01,3983.33,5916.67,733.33,,,1979.17,5450.0,2112.5,202.08,4000.0,5854.17,6708.33
Borno,Konduga,Konduga,2025-02-01,3400.0,5800.0,500.0,,,2300.0,,2200.0,100.0,4000.0,6000.0,7000.0
Borno,Konduga,Konduga,2025-03-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2025-04-01,2400.0,7500.0,500.0,,,,,1600.0,200.0,3000.0,3500.0,5500.0
Borno,Konduga,Konduga,2025-05-01,2429.17,7500.0,500.0,,,,,1600.0,200.0,3416.67,3500.0,5500.0
Borno,Konduga,Konduga,2025-06-01,2400.0,7500.0,500.0,,,2500.0,,1600.0,245.65,3108.7,10000.0,5500.0
